fip,0 Days,1 Days,2 Days,3 Days,4 Days,5 Days,6 Days,7 Days,8 Days,9 Days,10 Days
12131,0.009433962,0.056603774,0.169811321,0.254716981,0.566037736,0.669811321,0.754716981,0.91509434,0.962264151,0.990566038,1
12133,0,0,0,0,0.333333333,1,1,1,1,1,1
13009,0,0.285714286,0.428571429,0.428571429,0.714285714,0.714285714,0.857142857,1,1,1,1
13011,0,0,0.25,0.5,0.75,0.75,0.75,1,1,1,1
13013,0.025,0.225,0.5,0.7,0.725,0.825,0.95,1,1,1,1
13015,0,0.085714286,0.285714286,0.457142857,0.657142857,0.914285714,0.971428571,1,1,1,1
13019,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13021,0.024390244,0.097560976,0.195121951,0.414634146,0.536585366,0.609756098,0.853658537,0.926829268,0.975609756,1,1
13029,0.142857143,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857,1
13031,0.047619048,0.095238095,0.333333333,0.428571429,0.619047619,0.857142857,0.904761905,0.904761905,1,1,1
13033,0,0,0.333333333,0.333333333,0.333333333,0.333333333,1,1,1,1,1
13035,0,0,0,0,0.125,0.25,0.5,0.625,0.75,0.75,0.75
13039,0.125,0.125,0.125,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75
13043,0,0,0,0,0,0.5,0.5,1,1,1,1
13045,0,0,0.357142857,0.642857143,0.785714286,0.892857143,1,1,1,1,1
13047,0,0.166666667,0.208333333,0.333333333,0.666666667,0.791666667,0.875,1,1,1,1
13051,0.030927835,0.154639175,0.309278351,0.515463918,0.670103093,0.824742268,0.93814433,1,1,1,1
13053,0,0,0,0,0,0.333333333,1,1,1,1,1
13055,0,0,0,0.333333333,1,1,1,1,1,1,1
13057,0.021390374,0.192513369,0.401069519,0.689839572,0.823529412,0.92513369,0.967914439,1,1,1,1
13059,0,0.104166667,0.270833333,0.604166667,0.75,0.875,0.916666667,1,1,1,1
13063,0.051724138,0.189655172,0.448275862,0.706896552,0.810344828,0.896551724,0.948275862,1,1,1,1
13067,0.017647059,0.188235294,0.394117647,0.638235294,0.788235294,0.891176471,0.976470588,1,1,1,1
13069,0,0,0,0,0.333333333,0.333333333,0.333333333,0.666666667,1,1,1
13071,0,0,0.5,0.5,1,1,1,1,1,1,1
13073,0.029411765,0.161764706,0.411764706,0.573529412,0.779411765,0.941176471,0.970588235,1,1,1,1
13075,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1
13077,0.037735849,0.20754717,0.41509434,0.641509434,0.830188679,0.981132075,1,1,1,1,1
13083,0,0,0,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8
13085,0,0.263157895,0.315789474,0.473684211,0.526315789,0.736842105,0.842105263,0.894736842,0.947368421,1,1
13087,0,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,1,1
13089,0.030821918,0.143835616,0.376712329,0.616438356,0.780821918,0.890410959,0.948630137,0.969178082,0.996575342,1,1
13093,0,0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1
13095,0.105263158,0.210526316,0.473684211,0.684210526,0.842105263,0.894736842,0.947368421,0.947368421,1,1,1
13097,0.037735849,0.283018868,0.471698113,0.679245283,0.811320755,0.867924528,0.981132075,0.981132075,1,1,1
13103,0.083333333,0.166666667,0.333333333,0.416666667,0.5,0.833333333,0.916666667,1,1,1,1
13105,0,0.142857143,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,1,1,1
13111,0,0.058823529,0.117647059,0.235294118,0.529411765,0.764705882,0.823529412,0.823529412,1,1,1
13113,0,0.115384615,0.384615385,0.653846154,0.826923077,0.884615385,0.961538462,1,1,1,1
13115,0,0.166666667,0.375,0.5,0.791666667,1,1,1,1,1,1
13117,0.008333333,0.175,0.483333333,0.758333333,0.866666667,0.95,1,1,1,1,1
13119,0,0,0.166666667,0.166666667,0.666666667,0.833333333,1,1,1,1,1
13121,0.022580645,0.132258065,0.366129032,0.590322581,0.756451613,0.867741935,0.935483871,0.969354839,0.991935484,1,1
13123,0,0,0.222222222,0.555555556,0.888888889,0.888888889,1,1,1,1,1
13127,0.086956522,0.217391304,0.304347826,0.565217391,0.608695652,0.826086957,1,1,1,1,1
13129,0,0.181818182,0.272727273,0.590909091,0.681818182,0.727272727,0.818181818,0.818181818,0.818181818,0.818181818,0.954545455
13133,0.04,0.04,0.24,0.52,0.76,0.76,0.92,0.96,1,1,1
13135,0.017730496,0.156028369,0.34751773,0.524822695,0.744680851,0.882978723,0.95035461,0.978723404,1,1,1
13137,0,0,0.222222222,0.444444444,0.666666667,1,1,1,1,1,1
13139,0,0.228571429,0.371428571,0.628571429,0.771428571,0.857142857,0.985714286,1,1,1,1
13141,0,0,0,0.5,0.5,1,1,1,1,1,1
13143,0,0.090909091,0.181818182,0.545454545,0.818181818,1,1,1,1,1,1
13145,0.111111111,0.222222222,0.555555556,0.666666667,0.666666667,0.888888889,0.888888889,1,1,1,1
13147,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1
13149,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5
13151,0.021276596,0.138297872,0.372340426,0.64893617,0.787234043,0.85106383,0.914893617,0.968085106,1,1,1
13153,0,0.111111111,0.305555556,0.555555556,0.722222222,0.777777778,0.944444444,1,1,1,1
13157,0,0.121212121,0.363636364,0.575757576,0.696969697,0.909090909,1,1,1,1,1
13169,0,0,0.5,1,1,1,1,1,1,1,1
13171,0,0.5,0.5,1,1,1,1,1,1,1,1
13177,0.111111111,0.555555556,0.555555556,0.555555556,0.555555556,0.666666667,0.888888889,1,1,1,1
13179,0,0.142857143,0.285714286,0.571428571,0.857142857,1,1,1,1,1,1
13183,0,0,0,0,0.75,0.75,1,1,1,1,1
13185,0.117647059,0.235294118,0.352941176,0.588235294,0.705882353,0.823529412,0.823529412,0.823529412,1,1,1
13187,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1
13189,0,0,0,0.5,0.5,0.75,0.75,0.75,0.75,0.75,1
13191,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1
13193,0,0,0,0,0,0,0,0,0.5,1,1
13195,0.25,0.375,0.75,0.875,0.875,1,1,1,1,1,1
13199,0,0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,1,1
13201,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1
13207,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75
13211,0,0.1,0.1,0.4,0.8,0.8,0.8,0.8,0.8,0.8,1
13213,0,0,0.444444444,0.555555556,0.666666667,0.888888889,1,1,1,1,1
13215,0.153846154,0.288461538,0.480769231,0.692307692,0.788461538,0.865384615,0.942307692,1,1,1,1
13217,0,0.129032258,0.258064516,0.451612903,0.838709677,0.903225806,1,1,1,1,1
13219,0,0,0.380952381,0.619047619,0.857142857,1,1,1,1,1,1
13223,0.032786885,0.180327869,0.475409836,0.672131148,0.786885246,0.93442623,0.967213115,1,1,1,1
13225,0.125,0.125,0.125,0.375,0.5,0.625,0.625,0.875,1,1,1
13227,0,0.09375,0.40625,0.5625,0.71875,0.75,0.84375,1,1,1,1
13229,0,0,0,0,0,0.333333333,1,1,1,1,1
13233,0,0,0.230769231,0.461538462,0.538461538,0.692307692,0.923076923,0.923076923,1,1,1
13235,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5
13237,0,0,0.428571429,0.571428571,0.714285714,1,1,1,1,1,1
13241,0,0,0,0.125,0.625,0.75,0.875,1,1,1,1
13245,0,0.086206897,0.344827586,0.5,0.672413793,0.862068966,0.913793103,0.982758621,1,1,1
13247,0,0.125,0.25,0.375,0.75,0.875,1,1,1,1,1
13251,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
13255,0,0,0.111111111,0.666666667,0.777777778,0.777777778,0.888888889,0.888888889,0.888888889,1,1
13257,0,0.166666667,0.166666667,0.166666667,0.833333333,1,1,1,1,1,1
13267,0,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,1
13269,0,0,0,0,0,0,0.5,0.5,0.5,1,1
13275,0,0,0.083333333,0.416666667,0.583333333,0.666666667,0.833333333,0.833333333,0.916666667,0.916666667,0.916666667
13277,0,0,0.25,1,1,1,1,1,1,1,1
13285,0,0.117647059,0.235294118,0.411764706,0.647058824,0.647058824,0.764705882,0.823529412,0.823529412,0.941176471,0.941176471
13291,0,0,0,0,0.111111111,0.444444444,0.555555556,0.555555556,0.777777778,0.777777778,0.888888889
13295,0.026315789,0.078947368,0.236842105,0.473684211,0.789473684,0.894736842,0.894736842,0.921052632,0.921052632,0.921052632,1
13297,0.022727273,0.136363636,0.295454545,0.454545455,0.590909091,0.886363636,0.909090909,1,1,1,1
13299,0,0,0,0.166666667,0.166666667,0.333333333,0.666666667,0.666666667,0.666666667,0.833333333,1
13303,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1
13311,0,0,0.333333333,0.666666667,0.666666667,0.666666667,0.833333333,0.833333333,1,1,1
13313,0,0.083333333,0.305555556,0.583333333,0.666666667,0.805555556,0.833333333,0.944444444,0.944444444,0.972222222,1
13317,0,0,0.4,0.4,0.6,0.6,0.6,0.6,1,1,1
15001,0.025641026,0.102564103,0.282051282,0.384615385,0.564102564,0.743589744,0.871794872,0.948717949,0.974358974,1,1
15003,0,0.195121951,0.341463415,0.512195122,0.585365854,0.756097561,0.804878049,0.902439024,0.926829268,1,1
15007,0.214285714,0.285714286,0.285714286,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.714285714,0.857142857
15009,0.052631579,0.052631579,0.421052632,0.631578947,0.789473684,0.894736842,1,1,1,1,1
16001,0.011111111,0.111111111,0.318518519,0.525925926,0.648148148,0.740740741,0.811111111,0.892592593,0.925925926,0.962962963,1
16005,0,0.142857143,0.214285714,0.285714286,0.428571429,0.642857143,0.714285714,0.785714286,0.857142857,1,1
16007,0,0.25,0.25,0.5,0.5,0.5,0.75,0.75,1,1,1
16011,0,0,0,0.25,0.583333333,0.75,0.916666667,1,1,1,1
16013,0,0.054054054,0.108108108,0.324324324,0.378378378,0.72972973,0.810810811,0.891891892,0.891891892,0.918918919,1
16017,0.03125,0.09375,0.09375,0.28125,0.3125,0.4375,0.53125,0.625,0.6875,0.75,0.96875
16019,0,0.057142857,0.171428571,0.428571429,0.6,0.685714286,0.828571429,0.885714286,1,1,1
16021,0,0,0,0,0.4,0.6,0.6,1,1,1,1
16027,0.04109589,0.136986301,0.328767123,0.547945205,0.726027397,0.808219178,0.890410959,0.917808219,0.98630137,1,1
16029,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1
16031,0,0,0.5,0.5,0.875,0.875,1,1,1,1,1
16035,0,0,0,0,0.571428571,0.857142857,1,1,1,1,1
16039,0,0,0,0,0.4,0.8,0.8,1,1,1,1
16041,0,0.153846154,0.384615385,0.538461538,0.846153846,1,1,1,1,1,1
16043,0,0.166666667,0.166666667,0.166666667,0.666666667,0.666666667,0.666666667,0.833333333,1,1,1
16045,0,0,0.071428571,0.5,0.642857143,0.714285714,0.785714286,0.785714286,0.785714286,1,1
16047,0,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1
16049,0,0,0,0,0,0.5,0.5,0.5,0.5,1,1
16051,0,0,0.25,0.75,0.75,1,1,1,1,1,1
16053,0,0,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,1,1
16055,0.022222222,0.111111111,0.177777778,0.2,0.3,0.466666667,0.6,0.711111111,0.8,0.844444444,0.911111111
16057,0,0,0,0,0,0,0,0,0.230769231,0.230769231,0.538461538
16059,0,0,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1
16065,0,0,0.2,0.5,0.7,0.8,0.9,1,1,1,1
16067,0,0,0.333333333,0.333333333,0.333333333,1,1,1,1,1,1
16069,0,0,0,0.1,0.1,0.15,0.35,0.7,0.7,0.9,1
16073,0,0,0,0,0.666666667,0.666666667,0.666666667,1,1,1,1
16075,0,0,0,0.090909091,0.363636364,0.636363636,0.909090909,1,1,1,1
16079,0,0,0.111111111,0.111111111,0.444444444,0.555555556,0.666666667,0.666666667,0.666666667,0.666666667,0.777777778
16081,0,0,0.227272727,0.363636364,0.5,0.863636364,1,1,1,1,1
16083,0.05,0.1,0.2,0.55,0.7,0.9,0.95,1,1,1,1
16085,0,0,0.0625,0.375,0.5625,0.625,0.75,0.75,0.8125,0.875,1
16087,0,0,0,0,0,0,0.5,1,1,1,1
17005,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
17007,0.090909091,0.272727273,0.454545455,0.454545455,0.636363636,0.727272727,1,1,1,1,1
17011,0,0.428571429,0.428571429,0.571428571,0.571428571,1,1,1,1,1,1
17015,0,0.142857143,0.428571429,0.714285714,0.714285714,0.714285714,1,1,1,1,1
17017,0,0.2,0.8,0.8,0.8,0.8,1,1,1,1,1
17019,0,0,0.095238095,0.380952381,0.380952381,0.380952381,0.476190476,0.761904762,0.857142857,0.857142857,1
17021,0,0.083333333,0.333333333,0.416666667,0.5,0.75,0.833333333,0.916666667,1,1,1
17023,0,0,0,0,0,0,0,0,0,0,0
17025,0,0.166666667,0.5,0.833333333,1,1,1,1,1,1,1
17027,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,1,1,1,1,1
17029,0,0.142857143,0.142857143,0.428571429,0.571428571,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857
17031,0.025236593,0.162460568,0.388801262,0.607255521,0.770504732,0.878548896,0.933753943,0.968454259,0.987381703,1,1
17033,0,0,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1
17037,0,0.125,0.291666667,0.833333333,0.916666667,1,1,1,1,1,1
17039,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1
17041,0,0,0,0,0,0,0,0.5,0.5,0.5,1
17043,0.03117506,0.18705036,0.393285372,0.60911271,0.762589928,0.863309353,0.913669065,0.947242206,0.985611511,1,1
17049,0,0,0.5,0.5,0.5,0.5,1,1,1,1,1
17051,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
17053,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1
17055,0,0.28,0.52,0.84,0.88,0.92,0.96,1,1,1,1
17057,0.034482759,0.379310345,0.517241379,0.689655172,0.724137931,0.827586207,0.896551724,0.896551724,1,1,1
17063,0,0.363636364,0.545454545,1,1,1,1,1,1,1,1
17073,0,0.117647059,0.235294118,0.411764706,0.588235294,0.941176471,0.941176471,1,1,1,1
17077,0,0.227272727,0.5,0.545454545,0.863636364,1,1,1,1,1,1
17081,0,0.222222222,0.277777778,0.388888889,0.5,0.722222222,0.833333333,1,1,1,1
17085,0.090909091,0.181818182,0.272727273,0.272727273,0.272727273,0.636363636,0.727272727,1,1,1,1
17087,0,0,0,0.285714286,0.857142857,1,1,1,1,1,1
17089,0.016,0.136,0.384,0.624,0.792,0.88,0.92,0.944,0.952,1,1
17091,0,0.083333333,0.166666667,0.416666667,0.833333333,0.833333333,0.833333333,1,1,1,1
17093,0,0.2,0.375,0.675,0.775,0.825,0.975,1,1,1,1
17095,0,0,0.375,0.5,0.75,1,1,1,1,1,1
17097,0.025925926,0.159259259,0.414814815,0.659259259,0.803703704,0.874074074,0.914814815,0.959259259,0.981481481,0.992592593,1
17099,0.05,0.25,0.45,0.7,0.85,0.9,1,1,1,1,1
17101,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1
17103,0.333333333,0.555555556,0.555555556,0.666666667,1,1,1,1,1,1,1
17105,0,0,0,0,0.25,0.5,0.5,0.75,0.75,0.75,0.75
17107,0.222222222,0.444444444,0.444444444,0.666666667,0.777777778,0.888888889,1,1,1,1,1
17111,0.048951049,0.216783217,0.482517483,0.755244755,0.874125874,0.944055944,0.986013986,1,1,1,1
17113,0,0.02739726,0.068493151,0.219178082,0.424657534,0.561643836,0.739726027,0.890410959,0.917808219,0.97260274,1
17115,0.05,0.25,0.45,0.6,0.75,0.8,0.9,0.95,1,1,1
17117,0,0,0,0,0.363636364,0.545454545,0.636363636,0.727272727,0.818181818,0.909090909,1
17119,0.013333333,0.16,0.32,0.653333333,0.84,0.92,0.946666667,0.96,1,1,1
17121,0,0.055555556,0.222222222,0.388888889,0.444444444,0.5,0.611111111,0.722222222,0.944444444,0.944444444,1
17123,0,0.272727273,0.454545455,0.636363636,0.636363636,0.909090909,1,1,1,1,1
17125,0,0.142857143,0.285714286,0.285714286,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857,1,1
17127,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1,1,1
17129,0,0,0,0,0.4,0.8,0.8,1,1,1,1
17131,0,0,0.090909091,0.454545455,0.636363636,0.909090909,1,1,1,1,1
17133,0,0.153846154,0.538461538,0.692307692,0.769230769,0.846153846,1,1,1,1,1
17135,0,0,0.25,0.5,0.625,0.75,0.75,0.875,1,1,1
17137,0,0,0,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,1,1,1
17141,0,0.142857143,0.142857143,0.571428571,0.714285714,0.857142857,1,1,1,1,1
17143,0.040540541,0.391891892,0.648648649,0.804054054,0.898648649,0.932432432,0.986486486,0.993243243,1,1,1
17145,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
17147,0,0,0,0,0.5,0.5,1,1,1,1,1
17157,0,0.166666667,0.166666667,0.166666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.666666667
17161,0.016129032,0.129032258,0.338709677,0.532258065,0.806451613,0.903225806,0.951612903,1,1,1,1
17163,0.042857143,0.228571429,0.528571429,0.728571429,0.814285714,0.828571429,0.914285714,1,1,1,1
17165,0,0,0,0.5,1,1,1,1,1,1,1
17167,0.068181818,0.159090909,0.340909091,0.568181818,0.704545455,0.75,0.840909091,0.909090909,0.954545455,0.977272727,1
17177,0,0,0.157894737,0.368421053,0.526315789,0.894736842,1,1,1,1,1
17179,0.022222222,0.355555556,0.566666667,0.877777778,0.933333333,0.988888889,1,1,1,1,1
17181,0,0.222222222,0.444444444,0.444444444,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1
17185,0,0,0,0,0,0,0,0.5,0.5,1,1
17187,0,0.5,0.5,1,1,1,1,1,1,1,1
17189,0.4,0.4,0.6,0.6,1,1,1,1,1,1,1
17195,0.041666667,0.125,0.291666667,0.333333333,0.583333333,0.833333333,0.833333333,0.958333333,1,1,1
17197,0.02892562,0.169421488,0.438016529,0.607438017,0.797520661,0.859504132,0.938016529,0.966942149,0.991735537,1,1
17199,0.04,0.08,0.32,0.56,0.68,0.84,0.88,0.92,1,1,1
17201,0.025,0.15,0.3125,0.625,0.9,0.925,0.975,1,1,1,1
17203,0,0.411764706,0.529411765,0.705882353,0.941176471,0.941176471,0.941176471,1,1,1,1
18001,0,0,0,0.666666667,1,1,1,1,1,1,1
18003,0,0.098901099,0.538461538,0.736263736,0.846153846,1,1,1,1,1,1
18005,0,0.142857143,0.285714286,0.357142857,0.5,0.714285714,0.714285714,0.785714286,0.928571429,1,1
18007,0,0,0,0.4,0.6,0.6,0.8,0.8,1,1,1
18011,0,0.063829787,0.191489362,0.489361702,0.723404255,0.829787234,0.893617021,0.936170213,0.957446809,0.978723404,1
18013,0.2,0.2,0.6,0.8,0.8,0.8,0.8,0.8,1,1,1
18015,0,0,0.333333333,0.666666667,0.75,0.75,0.75,0.75,1,1,1
18017,0.2,0.2,0.2,0.6,0.8,0.8,0.8,1,1,1,1
18019,0,0.136363636,0.318181818,0.636363636,0.727272727,0.818181818,0.954545455,1,1,1,1
18021,0,0,0,0,0.666666667,1,1,1,1,1,1
18023,0,0,0.416666667,0.666666667,0.666666667,0.833333333,1,1,1,1,1
18027,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1
18029,0,0,0.090909091,0.227272727,0.318181818,0.409090909,0.681818182,0.727272727,0.818181818,0.818181818,0.954545455
18031,0,0,0,0.4,0.4,0.4,0.4,0.8,0.8,0.8,1
18033,0,0.133333333,0.266666667,0.4,0.6,0.733333333,0.8,0.8,0.8,0.8,1
18035,0,0,0.228571429,0.342857143,0.542857143,0.828571429,0.914285714,0.971428571,1,1,1
18039,0,0,0.052631579,0.315789474,0.473684211,0.657894737,0.763157895,0.947368421,0.973684211,1,1
18041,0,0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1
18043,0,0.2,0.533333333,0.666666667,0.8,0.866666667,0.866666667,1,1,1,1
18045,0,0,0.5,0.5,0.5,0.5,1,1,1,1,1
18049,0,0,0,0,0.75,0.75,1,1,1,1,1
18051,0,0.125,0.25,0.25,0.375,0.625,0.875,1,1,1,1
18053,0,0.066666667,0.133333333,0.133333333,0.333333333,0.6,0.733333333,0.733333333,0.8,0.933333333,1
18055,0,0,0,0.222222222,0.555555556,0.555555556,0.888888889,0.888888889,1,1,1
18057,0.02259887,0.13559322,0.327683616,0.593220339,0.824858757,0.943502825,1,1,1,1,1
18059,0,0.101265823,0.227848101,0.53164557,0.721518987,0.848101266,0.911392405,0.962025316,0.974683544,1,1
18061,0,0.111111111,0.666666667,0.888888889,0.888888889,0.888888889,1,1,1,1,1
18063,0,0.089430894,0.260162602,0.390243902,0.601626016,0.81300813,0.902439024,0.943089431,0.967479675,0.975609756,1
18065,0,0.08,0.12,0.16,0.48,0.8,0.84,0.92,0.92,0.96,1
18067,0,0,0.0625,0.3125,0.625,0.8125,1,1,1,1,1
18069,0,0.142857143,0.214285714,0.428571429,0.571428571,0.714285714,0.714285714,0.785714286,0.785714286,0.857142857,0.857142857
18071,0,0,0.6,0.6,0.8,0.8,0.8,1,1,1,1
18073,0,0,0.333333333,0.333333333,1,1,1,1,1,1,1
18075,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1
18077,0,0.5,0.5,1,1,1,1,1,1,1,1
18079,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
18081,0,0.11827957,0.322580645,0.52688172,0.677419355,0.795698925,0.88172043,0.967741935,1,1,1
18083,0,0.272727273,0.454545455,1,1,1,1,1,1,1,1
18085,0,0,0.25,0.25,0.583333333,0.916666667,1,1,1,1,1
18087,0,0,0,0.142857143,0.142857143,0.428571429,0.857142857,0.857142857,0.857142857,1,1
18089,0.037735849,0.141509434,0.283018868,0.509433962,0.726415094,0.867924528,0.933962264,0.990566038,1,1,1
18091,0,0.05,0.1,0.35,0.5,0.65,0.85,0.95,0.95,1,1
18093,0,0.1,0.7,0.9,0.9,0.9,1,1,1,1,1
18095,0,0.164705882,0.341176471,0.576470588,0.847058824,0.941176471,0.964705882,0.988235294,1,1,1
18097,0.006849315,0.146118721,0.299086758,0.52283105,0.742009132,0.867579909,0.933789954,0.965753425,1,1,1
18099,0,0,0,0.125,0.375,0.625,1,1,1,1,1
18103,0,0,0,0.166666667,0.666666667,0.833333333,1,1,1,1,1
18105,0,0.058823529,0.058823529,0.235294118,0.352941176,0.588235294,0.647058824,0.705882353,0.705882353,0.941176471,1
18107,0,0.25,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75
18109,0,0.098039216,0.156862745,0.274509804,0.490196078,0.607843137,0.764705882,0.862745098,0.862745098,0.901960784,1
18111,0,0.25,0.25,0.5,0.5,1,1,1,1,1,1
18113,0,0,0.2,0.2,0.6,0.8,0.8,0.8,1,1,1
18117,0,0,0.25,0.75,1,1,1,1,1,1,1
18119,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1
18123,0,0.333333333,0.333333333,1,1,1,1,1,1,1,1
18127,0,0.2,0.45,0.6,0.9,1,1,1,1,1,1
18131,0,0,0,0,0,0.5,0.5,1,1,1,1
18133,0,0.05,0.05,0.2,0.5,0.65,0.7,0.8,1,1,1
18135,0,0,0,0.125,0.375,0.625,0.875,0.875,1,1,1
18137,0,0,0.4,0.4,0.4,0.6,0.6,0.6,0.8,0.8,0.8
18139,0,0.166666667,0.166666667,0.5,0.666666667,0.666666667,0.666666667,0.833333333,1,1,1
18141,0.02173913,0.065217391,0.239130435,0.369565217,0.5,0.673913043,0.804347826,0.847826087,0.891304348,0.934782609,1
18145,0,0,0.125,0.333333333,0.583333333,0.708333333,0.708333333,0.708333333,0.708333333,0.875,0.875
18147,0,0,0,0.5,0.5,1,1,1,1,1,1
18149,0,0,0.1,0.1,0.6,0.6,0.6,0.6,0.7,0.7,0.8
18151,0,0,0,0.4,0.4,0.4,0.8,0.8,1,1,1
18157,0,0.236111111,0.333333333,0.611111111,0.763888889,0.791666667,0.888888889,0.972222222,0.972222222,1,1
18159,0,0.142857143,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,1,1,1,1
18163,0.025641026,0.102564103,0.333333333,0.58974359,0.820512821,0.871794872,0.974358974,1,1,1,1
18167,0,0.222222222,0.388888889,0.388888889,0.666666667,0.666666667,0.666666667,0.722222222,0.944444444,1,1
18169,0,0.2,0.4,0.6,0.6,0.6,0.6,0.8,0.8,0.8,1
18173,0,0,0.6,1,1,1,1,1,1,1,1
18177,0.054054054,0.189189189,0.432432432,0.702702703,0.783783784,0.891891892,0.972972973,0.972972973,0.972972973,1,1
18179,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1
18181,0,0,0,0.363636364,0.545454545,0.818181818,1,1,1,1,1
18183,0,0.1,0.3,0.55,0.9,1,1,1,1,1,1
19011,0,0,0,0,0.333333333,0.666666667,1,1,1,1,1
19013,0.1,0.2,0.25,0.5,0.7,0.8,0.95,0.95,0.95,1,1
19015,0,0,0.071428571,0.142857143,0.285714286,0.428571429,0.642857143,0.785714286,0.857142857,0.928571429,1
19017,0,0.166666667,0.166666667,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,1,1
19019,0,0,0,0,0.5,0.5,1,1,1,1,1
19023,0,0,0,0.5,0.5,1,1,1,1,1,1
19027,0,0,0.5,0.5,0.5,1,1,1,1,1,1
19029,0,0,0,0,0,0.666666667,1,1,1,1,1
19031,0,0,0.2,1,1,1,1,1,1,1,1
19033,0.05,0.2,0.4,0.55,0.7,0.85,0.9,0.9,0.95,1,1
19045,0,0.052631579,0.315789474,0.473684211,0.789473684,0.842105263,1,1,1,1,1
19049,0,0.09375,0.21875,0.59375,0.84375,0.90625,0.90625,0.96875,1,1,1
19053,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
19057,0,0.1,0.2,0.5,0.7,0.9,0.9,1,1,1,1
19059,0,0.125,0.375,0.625,0.75,0.75,1,1,1,1,1
19061,0,0.444444444,0.444444444,0.666666667,0.888888889,0.888888889,1,1,1,1,1
19067,0,0,0,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
19069,0,0,0,0,0,0,0.25,0.75,0.75,0.75,1
19073,0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1
19075,0,0,0,0,0,0.5,0.5,1,1,1,1
19077,0,0,0,0.1,0.4,0.6,0.7,0.8,1,1,1
19079,0,0,0,0,0,0.5,0.5,0.5,1,1,1
19085,0,0,0,0.333333333,0.333333333,0.333333333,1,1,1,1,1
19087,0,0,0,0.333333333,1,1,1,1,1,1,1
19091,0,0.333333333,0.5,0.5,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,1,1
19095,0,0,0,0.5,0.5,1,1,1,1,1,1
